Tenure,Complain,Complaint_to_Order_Ratio,DaySinceLastOrder,CashbackAmount,NumberOfDeviceRegistered,SatisfactionScore,Engagement_Score,CityTier,Average_Cashback_Per_Order,WarehouseToHome,Churn
0.0,0.0,0.0,2.0,129.0,3.0,2.0,6.0,1.0,64.5,29.0,0
9.0,0.0,0.0,4.0,121.0,3.0,2.0,5.0,1.0,60.5,9.0,0
2.0,0.0,0.0,3.0,219.0,4.0,3.0,7.0,1.0,109.5,9.0,0
0.0,0.0,0.0,1.0,125.0,4.0,4.0,7.0,1.0,62.5,14.0,1
0.0,0.0,0.0,0.0,126.0,4.0,2.0,6.0,2.0,63.0,14.0,1
3.0,0.0,0.0,8.0,184.0,3.0,5.0,6.0,3.0,23.0,28.0,0
30.0,0.0,0.0,0.0,241.0,4.0,2.0,6.0,3.0,80.33333333333333,35.0,0
23.0,0.0,0.0,7.0,270.0,4.0,3.0,6.0,1.0,16.875,35.0,0
3.0,0.0,0.0,7.0,126.0,3.0,2.0,5.0,1.0,18.0,14.0,0
30.0,0.0,0.0,11.0,203.0,4.0,5.0,7.0,3.0,14.5,34.0,0
20.0,0.0,0.0,4.0,151.0,3.0,2.0,6.0,1.0,75.5,8.0,0
19.0,0.0,0.0,1.0,279.0,3.0,3.0,5.0,1.0,139.5,8.0,0
8.0,0.0,0.0,3.0,142.0,5.0,3.0,7.0,1.0,28.4,28.0,0
27.0,0.0,0.0,0.0,138.0,3.0,3.0,5.0,1.0,69.0,14.0,0
7.0,0.0,0.0,7.0,128.0,4.0,3.0,7.0,1.0,21.333333333333332,8.0,0
19.0,1.0,0.5,2.0,191.0,4.0,2.0,7.0,3.0,95.5,16.0,0
4.0,0.0,0.0,8.0,206.0,3.0,4.0,5.0,1.0,103.0,15.0,0
0.0,1.0,0.3333333333333333,7.0,236.0,3.0,3.0,5.0,1.0,78.66666666666667,21.0,1
0.0,0.0,0.0,3.0,134.0,5.0,2.0,7.0,1.0,67.0,16.0,1
3.0,0.0,0.0,2.0,130.0,3.0,4.0,6.0,3.0,65.0,13.0,0
8.0,1.0,0.5,0.0,176.0,3.0,3.0,6.0,1.0,88.0,22.0,0
0.0,0.0,0.0,0.0,198.0,3.0,3.0,6.0,1.0,99.0,26.0,1
0.0,1.0,0.5,2.0,200.0,3.0,5.0,5.0,2.0,100.0,29.0,1
9.0,0.0,0.0,0.0,121.0,3.0,3.0,6.0,1.0,40.333333333333336,11.0,0
9.0,0.0,0.0,7.0,200.0,3.0,2.0,5.0,3.0,20.0,16.0,0
0.0,0.0,0.0,2.0,139.0,4.0,3.0,6.0,1.0,69.5,10.0,1
21.0,0.0,0.0,7.0,141.0,3.0,2.0,5.0,3.0,20.142857142857142,8.0,0
28.0,0.0,0.0,7.0,268.0,3.0,4.0,5.0,3.0,33.5,24.0,0
14.0,0.0,0.0,10.0,162.0,3.0,2.0,5.0,3.0,81.0,16.0,0
8.0,0.0,0.0,9.0,147.0,3.0,3.0,5.0,3.0,21.0,6.0,0
13.0,0.0,0.0,13.0,232.0,3.0,3.0,6.0,1.0,77.33333333333333,12.0,0
12.0,0.0,0.0,7.0,138.0,3.0,3.0,5.0,1.0,69.0,14.0,0
4.0,1.0,0.5,5.0,166.0,3.0,2.0,6.0,3.0,83.0,8.0,0
15.0,1.0,0.16666666666666666,8.0,174.0,3.0,5.0,5.0,1.0,29.0,30.0,0
18.0,0.0,0.0,7.0,148.0,3.0,4.0,6.0,3.0,37.0,8.0,0
0.0,1.0,0.5,0.0,127.0,3.0,3.0,6.0,2.0,63.5,23.0,1
2.0,0.0,0.0,2.0,143.0,3.0,2.0,5.0,1.0,71.5,25.0,0
6.0,0.0,0.0,5.0,262.0,2.0,3.0,5.0,1.0,131.0,6.0,0
0.0,0.0,0.0,3.0,216.0,4.0,2.0,6.0,3.0,108.0,13.0,0
9.0,1.0,0.5,0.0,119.0,3.0,4.0,6.0,3.0,59.5,11.0,1
13.0,0.0,0.0,3.0,209.0,5.0,5.0,7.0,3.0,104.5,34.0,0
14.0,1.0,0.5,7.0,168.0,4.0,3.0,7.0,1.0,84.0,8.0,0
0.0,0.0,0.0,0.0,143.0,3.0,3.0,5.0,3.0,71.5,35.0,0
8.0,0.0,0.0,3.0,149.0,3.0,3.0,6.0,3.0,74.5,6.0,0
7.0,0.0,0.0,7.0,153.0,2.0,2.0,5.0,3.0,25.5,27.0,0
0.0,1.0,0.5,0.0,123.0,5.0,2.0,8.0,1.0,61.5,14.0,1
10.0,0.0,0.0,2.0,175.0,3.0,2.0,5.0,1.0,87.5,6.0,0
19.0,0.0,0.0,2.0,205.0,3.0,3.0,5.0,1.0,102.5,24.0,0
14.0,0.0,0.0,8.0,266.0,3.0,5.0,6.0,3.0,22.166666666666668,8.0,0
10.0,0.0,0.0,7.0,188.0,3.0,4.0,6.0,3.0,23.5,15.0,0
25.0,1.0,0.14285714285714285,9.0,156.0,3.0,5.0,6.0,1.0,22.285714285714285,12.0,0
0.0,0.0,0.0,2.0,147.0,2.0,3.0,4.0,3.0,73.5,17.0,1
0.0,0.0,0.0,1.0,124.0,3.0,2.0,5.0,3.0,41.333333333333336,14.0,0
11.0,0.0,0.0,0.0,198.0,3.0,3.0,6.0,1.0,99.0,16.0,0
10.0,0.0,0.0,3.0,164.0,3.0,4.0,6.0,1.0,32.8,6.0,0
22.0,1.0,0.5,9.0,295.0,4.0,3.0,6.0,1.0,147.5,24.0,0
0.0,1.0,0.5,4.0,127.0,2.0,2.0,5.0,1.0,63.5,29.0,0
0.0,0.0,0.0,4.0,163.0,3.0,4.0,6.0,3.0,81.5,34.0,0
9.0,0.0,0.0,0.0,121.0,4.0,4.0,7.0,1.0,60.5,23.0,0
23.0,0.0,0.0,7.0,282.0,3.0,4.0,5.0,2.0,25.636363636363637,9.0,0
9.0,0.0,0.0,6.0,121.0,3.0,3.0,5.0,3.0,60.5,19.0,0
0.0,1.0,0.5,2.0,129.0,3.0,3.0,6.0,1.0,64.5,13.0,1
9.0,0.0,0.0,0.0,120.0,4.0,5.0,7.0,3.0,60.0,18.0,1
7.0,1.0,0.5,3.0,136.0,4.0,2.0,6.0,1.0,68.0,6.0,0
0.0,0.0,0.0,2.0,142.0,3.0,5.0,5.0,3.0,71.0,19.0,1
8.0,0.0,0.0,2.0,137.0,4.0,2.0,6.0,1.0,68.5,31.0,0
4.0,0.0,0.0,7.0,155.0,2.0,2.0,5.0,3.0,25.833333333333332,12.0,0
9.0,0.0,0.0,3.0,122.0,4.0,3.0,7.0,1.0,61.0,12.0,0
10.0,1.0,0.5,0.0,196.0,3.0,3.0,6.0,3.0,98.0,8.0,0
0.0,0.0,0.0,0.0,128.0,4.0,4.0,7.0,1.0,64.0,6.0,0
15.0,0.0,0.0,2.0,141.0,3.0,2.0,5.0,1.0,47.0,8.0,0
16.0,1.0,0.5,0.0,266.0,4.0,2.0,6.0,1.0,133.0,12.0,0
11.0,0.0,0.0,0.0,126.0,3.0,5.0,5.0,1.0,63.0,14.0,0
16.0,1.0,0.2,7.0,157.0,3.0,3.0,6.0,1.0,31.4,15.0,0
21.0,0.0,0.0,2.0,254.0,4.0,5.0,6.0,1.0,84.66666666666667,6.0,0
17.0,0.0,0.0,2.0,160.0,4.0,3.0,6.0,2.0,80.0,6.0,0
7.0,1.0,0.5,6.0,126.0,3.0,3.0,5.0,3.0,63.0,14.0,0
0.0,0.0,0.0,2.0,130.0,3.0,5.0,6.0,3.0,65.0,8.0,1
0.0,0.0,0.0,2.0,134.0,3.0,3.0,5.0,3.0,67.0,28.0,0
17.0,1.0,0.5,1.0,295.0,3.0,2.0,5.0,1.0,147.5,9.0,0
0.0,0.0,0.0,2.0,128.0,3.0,3.0,6.0,1.0,42.666666666666664,12.0,0
6.0,0.0,0.0,2.0,171.0,3.0,3.0,5.0,3.0,85.5,14.0,0
5.0,1.0,0.5,5.0,163.0,3.0,2.0,6.0,1.0,81.5,15.0,0
9.0,0.0,0.0,0.0,121.0,3.0,3.0,6.0,1.0,60.5,9.0,0
26.0,0.0,0.0,10.0,184.0,3.0,5.0,5.0,3.0,20.444444444444443,6.0,0
7.0,0.0,0.0,8.0,127.0,3.0,2.0,6.0,1.0,14.11111111111111,6.0,0
8.0,0.0,0.0,0.0,143.0,3.0,5.0,6.0,3.0,71.5,32.0,1
0.0,1.0,0.5,2.0,127.0,3.0,2.0,6.0,1.0,63.5,12.0,0
10.0,0.0,0.0,8.0,194.0,3.0,3.0,5.0,1.0,24.25,9.0,0
2.0,0.0,0.0,2.0,156.0,3.0,3.0,6.0,3.0,78.0,9.0,0
8.0,0.0,0.0,8.0,166.0,5.0,2.0,7.0,1.0,13.833333333333334,12.0,0
6.0,0.0,0.0,7.0,177.0,3.0,2.0,4.0,1.0,35.4,12.0,0
27.0,0.0,0.0,1.0,207.0,3.0,4.0,5.0,2.0,25.875,25.0,0
9.0,1.0,0.5,2.0,188.0,4.0,4.0,6.0,1.0,94.0,15.0,0
9.0,0.0,0.0,1.0,120.0,4.0,2.0,6.0,1.0,60.0,9.0,0
0.0,1.0,0.5,1.0,110.0,3.0,3.0,5.0,1.0,55.0,16.0,1
0.0,1.0,0.1,7.0,133.0,3.0,5.0,6.0,1.0,13.3,9.0,1
9.0,0.0,0.0,0.0,113.0,4.0,3.0,6.0,1.0,56.5,9.0,0
0.0,0.0,0.0,2.0,128.0,2.0,5.0,5.0,1.0,64.0,10.0,0
0.0,0.0,0.0,2.0,149.0,2.0,4.0,4.0,3.0,74.5,14.0,0
11.0,0.0,0.0,5.0,140.0,4.0,2.0,6.0,3.0,70.0,13.0,0
2.0,0.0,0.0,8.0,127.0,5.0,2.0,8.0,1.0,42.333333333333336,6.0,0
21.0,0.0,0.0,2.0,181.0,2.0,4.0,4.0,3.0,60.333333333333336,8.0,0
0.0,1.0,0.5,4.0,146.0,2.0,2.0,5.0,3.0,73.0,9.0,0
10.0,0.0,0.0,0.0,147.0,2.0,2.0,5.0,1.0,73.5,16.0,0
23.0,1.0,0.25,8.0,132.0,2.0,3.0,5.0,1.0,33.0,34.0,0
7.0,0.0,0.0,7.0,186.0,4.0,4.0,6.0,1.0,23.25,15.0,0
0.0,0.0,0.0,0.0,146.0,3.0,3.0,6.0,3.0,48.666666666666664,9.0,1
12.0,0.0,0.0,10.0,146.0,4.0,3.0,7.0,1.0,12.166666666666666,8.0,0
5.0,0.0,0.0,8.0,154.0,3.0,2.0,5.0,3.0,77.0,16.0,0
13.0,1.0,0.5,3.0,168.0,3.0,3.0,5.0,3.0,84.0,14.0,1
11.0,0.0,0.0,8.0,176.0,2.0,2.0,4.0,1.0,88.0,6.0,0
0.0,0.0,0.0,7.0,174.0,3.0,5.0,6.0,1.0,87.0,6.0,0
5.0,0.0,0.0,3.0,212.0,3.0,2.0,5.0,1.0,26.5,9.0,0
20.0,0.0,0.0,7.0,150.0,3.0,5.0,5.0,3.0,75.0,20.0,0
13.0,1.0,0.5,12.0,205.0,4.0,5.0,6.0,3.0,102.5,11.0,0
26.0,0.0,0.0,3.0,248.0,2.0,3.0,4.0,1.0,82.66666666666667,13.0,0
14.0,0.0,0.0,6.0,291.0,4.0,2.0,7.0,2.0,22.384615384615383,16.0,0
30.0,0.0,0.0,2.0,154.0,3.0,5.0,5.0,3.0,51.333333333333336,22.0,0
0.0,0.0,0.0,7.0,188.0,3.0,5.0,5.0,1.0,94.0,16.0,0
14.0,0.0,0.0,10.0,292.0,4.0,3.0,6.0,2.0,97.33333333333333,6.0,0
23.0,0.0,0.0,2.0,139.0,3.0,4.0,5.0,3.0,46.333333333333336,14.0,0
9.0,1.0,0.25,7.0,122.0,5.0,4.0,8.0,1.0,30.5,6.0,1
9.0,0.0,0.0,3.0,217.0,2.0,5.0,5.0,1.0,108.5,14.0,0
11.0,1.0,0.5,0.0,179.0,3.0,3.0,5.0,1.0,89.5,6.0,0
17.0,0.0,0.0,4.0,137.0,5.0,3.0,7.0,1.0,68.5,30.0,0
20.0,1.0,0.3333333333333333,13.0,238.0,3.0,3.0,5.0,3.0,79.33333333333333,9.0,0
3.0,0.0,0.0,7.0,153.0,3.0,2.0,5.0,3.0,19.125,33.0,0
2.0,0.0,0.0,0.0,126.0,3.0,3.0,5.0,3.0,63.0,14.0,0
5.0,1.0,0.3333333333333333,2.0,128.0,2.0,3.0,5.0,1.0,42.666666666666664,25.0,1
16.0,0.0,0.0,2.0,168.0,4.0,2.0,6.0,3.0,56.0,21.0,0
7.0,0.0,0.0,3.0,161.0,3.0,3.0,6.0,1.0,32.2,14.0,0
0.0,0.0,0.0,2.0,125.0,3.0,5.0,5.0,1.0,62.5,14.0,0
12.0,0.0,0.0,6.0,164.0,2.0,4.0,4.0,2.0,41.0,9.0,0
29.0,0.0,0.0,3.0,211.0,3.0,2.0,5.0,1.0,105.5,15.0,0
13.0,1.0,0.3333333333333333,3.0,123.0,4.0,2.0,6.0,1.0,41.0,14.0,0
0.0,0.0,0.0,7.0,168.0,4.0,5.0,6.0,1.0,84.0,13.0,0
9.0,0.0,0.0,2.0,123.0,3.0,4.0,5.0,3.0,41.0,16.0,0
26.0,0.0,0.0,2.0,125.0,3.0,2.0,5.0,1.0,41.666666666666664,14.0,0
8.0,0.0,0.0,0.0,151.0,3.0,5.0,6.0,1.0,75.5,8.0,0
5.0,0.0,0.0,7.0,153.0,3.0,2.0,6.0,1.0,30.6,30.0,0
11.0,1.0,0.5,1.0,131.0,3.0,3.0,6.0,1.0,65.5,8.0,0
7.0,0.0,0.0,0.0,151.0,3.0,5.0,5.0,1.0,75.5,14.0,0
25.0,0.0,0.0,16.0,269.0,4.0,5.0,6.0,3.0,134.5,9.0,0
0.0,1.0,0.125,8.0,127.0,3.0,2.0,6.0,1.0,15.875,6.0,1
0.0,0.0,0.0,4.0,162.0,3.0,2.0,5.0,3.0,81.0,32.0,0
18.0,0.0,0.0,1.0,166.0,5.0,3.0,7.0,3.0,41.5,8.0,0
0.0,0.0,0.0,2.0,135.0,2.0,3.0,5.0,1.0,67.5,16.0,0
10.0,1.0,0.5,3.0,164.0,1.0,3.0,4.0,3.0,82.0,33.0,1
7.0,0.0,0.0,4.0,163.0,3.0,2.0,5.0,3.0,81.5,8.0,0
18.0,1.0,0.5,4.0,299.0,3.0,5.0,6.0,1.0,149.5,8.0,1
9.0,0.0,0.0,9.0,176.0,4.0,5.0,7.0,3.0,88.0,14.0,0
25.0,0.0,0.0,2.0,143.0,3.0,2.0,5.0,1.0,71.5,25.0,0
0.0,0.0,0.0,0.0,144.0,5.0,2.0,8.0,1.0,48.0,6.0,0
2.0,0.0,0.0,1.0,143.0,3.0,3.0,6.0,1.0,71.5,33.0,0
0.0,0.0,0.0,2.0,153.0,4.0,5.0,6.0,3.0,76.5,14.0,1
7.0,0.0,0.0,3.0,133.0,1.0,2.0,4.0,1.0,66.5,6.0,0
27.0,1.0,0.5,4.0,155.0,3.0,5.0,6.0,1.0,77.5,25.0,0
2.0,0.0,0.0,1.0,143.0,3.0,2.0,5.0,3.0,71.5,5.0,0
10.0,1.0,0.2,3.0,128.0,3.0,5.0,6.0,1.0,25.6,16.0,0
11.0,1.0,0.2,12.0,160.0,1.0,5.0,4.0,1.0,32.0,8.0,0
7.0,0.0,0.0,3.0,144.0,4.0,5.0,6.0,1.0,72.0,8.0,0
8.0,0.0,0.0,2.0,126.0,3.0,2.0,6.0,3.0,63.0,14.0,0
3.0,0.0,0.0,2.0,138.0,5.0,3.0,7.0,1.0,69.0,6.0,0
13.0,0.0,0.0,7.0,142.0,1.0,4.0,3.0,1.0,35.5,8.0,0
7.0,0.0,0.0,2.0,165.0,3.0,5.0,6.0,3.0,82.5,14.0,0
15.0,0.0,0.0,9.0,284.0,3.0,2.0,6.0,1.0,18.933333333333334,14.0,0
9.0,1.0,0.5,0.0,116.0,1.0,5.0,4.0,1.0,58.0,12.0,1
0.0,0.0,0.0,0.0,127.0,4.0,4.0,7.0,1.0,63.5,15.0,0
25.0,0.0,0.0,4.0,131.0,3.0,3.0,6.0,1.0,65.5,17.0,0
23.0,0.0,0.0,3.0,276.0,3.0,3.0,6.0,1.0,138.0,8.0,0
0.0,1.0,0.5,0.0,123.0,4.0,5.0,6.0,1.0,61.5,14.0,1
6.0,0.0,0.0,3.0,217.0,3.0,3.0,5.0,1.0,54.25,13.0,0
0.0,0.0,0.0,2.0,153.0,3.0,5.0,6.0,3.0,76.5,22.0,1
20.0,1.0,0.25,0.0,268.0,3.0,2.0,5.0,1.0,67.0,8.0,0
9.0,0.0,0.0,5.0,152.0,3.0,4.0,5.0,1.0,76.0,6.0,0
2.0,0.0,0.0,7.0,127.0,1.0,3.0,4.0,1.0,63.5,29.0,0
20.0,1.0,0.07142857142857142,8.0,292.0,3.0,4.0,5.0,1.0,20.857142857142858,8.0,1
8.0,0.0,0.0,2.0,125.0,1.0,3.0,3.0,1.0,41.666666666666664,14.0,0
15.0,1.0,0.5,2.0,161.0,4.0,2.0,6.0,1.0,80.5,6.0,0
0.0,0.0,0.0,1.0,144.0,3.0,3.0,5.0,1.0,48.0,8.0,1
9.0,0.0,0.0,4.0,121.0,3.0,4.0,5.0,2.0,60.5,19.0,0
5.0,0.0,0.0,8.0,162.0,4.0,3.0,7.0,1.0,23.142857142857142,10.0,0
13.0,0.0,0.0,0.0,151.0,4.0,3.0,6.0,1.0,75.5,22.0,0
3.0,1.0,0.5,0.0,169.0,4.0,2.0,6.0,1.0,84.5,8.0,0
9.0,0.0,0.0,0.0,123.0,4.0,3.0,7.0,1.0,61.5,8.0,0
15.0,0.0,0.0,8.0,144.0,3.0,4.0,6.0,1.0,18.0,35.0,0
11.0,0.0,0.0,2.0,163.0,4.0,5.0,6.0,1.0,81.5,18.0,0
7.0,0.0,0.0,3.0,126.0,4.0,2.0,7.0,1.0,63.0,14.0,0
12.0,0.0,0.0,7.0,177.0,3.0,2.0,5.0,3.0,22.125,17.0,1
18.0,0.0,0.0,3.0,152.0,3.0,2.0,5.0,3.0,19.0,8.0,1
16.0,0.0,0.0,0.0,272.0,3.0,5.0,6.0,1.0,136.0,20.0,0
0.0,1.0,0.5,3.0,228.0,4.0,2.0,6.0,1.0,114.0,11.0,0
8.0,0.0,0.0,6.0,202.0,3.0,3.0,5.0,1.0,101.0,13.0,0
1.0,1.0,0.125,5.0,148.0,3.0,4.0,5.0,3.0,18.5,8.0,0
7.0,0.0,0.0,2.0,137.0,3.0,2.0,5.0,2.0,68.5,9.0,0
0.0,1.0,0.5,7.0,124.0,4.0,3.0,6.0,1.0,62.0,14.0,1
9.0,0.0,0.0,0.0,117.0,3.0,2.0,5.0,1.0,58.5,9.0,0
24.0,0.0,0.0,17.0,263.0,3.0,3.0,6.0,3.0,52.6,32.0,0
17.0,0.0,0.0,3.0,159.0,3.0,4.0,5.0,1.0,53.0,10.0,0
0.0,0.0,0.0,1.0,134.0,1.0,5.0,4.0,1.0,67.0,8.0,0
6.0,0.0,0.0,8.0,140.0,1.0,5.0,3.0,3.0,70.0,6.0,0
8.0,0.0,0.0,1.0,126.0,4.0,5.0,6.0,1.0,63.0,14.0,0
9.0,1.0,0.2,11.0,162.0,3.0,2.0,5.0,3.0,32.4,6.0,0
5.0,0.0,0.0,3.0,144.0,3.0,2.0,6.0,3.0,72.0,19.0,0
3.0,0.0,0.0,3.0,138.0,4.0,2.0,7.0,1.0,69.0,11.0,0
26.0,1.0,0.5,3.0,209.0,4.0,2.0,7.0,3.0,104.5,13.0,0
18.0,1.0,0.5,2.0,208.0,3.0,5.0,6.0,3.0,104.0,15.0,0
5.0,0.0,0.0,3.0,152.0,1.0,3.0,4.0,1.0,76.0,14.0,0
25.0,0.0,0.0,0.0,238.0,4.0,2.0,6.0,1.0,79.33333333333333,31.0,0
10.0,0.0,0.0,0.0,163.0,4.0,3.0,7.0,3.0,81.5,22.0,0
1.0,0.0,0.0,4.0,149.0,4.0,2.0,7.0,2.0,74.5,14.0,0
0.0,0.0,0.0,2.0,148.0,4.0,2.0,6.0,1.0,49.333333333333336,6.0,0
17.0,1.0,0.5,2.0,128.0,1.0,2.0,4.0,1.0,64.0,14.0,0
15.0,1.0,0.3333333333333333,2.0,125.0,3.0,2.0,5.0,1.0,41.666666666666664,14.0,0
9.0,0.0,0.0,3.0,123.0,4.0,5.0,7.0,2.0,61.5,14.0,0
0.0,1.0,0.5,3.0,142.0,3.0,5.0,6.0,3.0,71.0,9.0,0
8.0,1.0,0.16666666666666666,15.0,207.0,4.0,3.0,7.0,1.0,34.5,15.0,0
9.0,1.0,0.125,8.0,120.0,3.0,4.0,6.0,1.0,15.0,31.0,1
5.0,0.0,0.0,2.0,123.0,3.0,2.0,6.0,1.0,61.5,6.0,0
0.0,0.0,0.0,3.0,143.0,4.0,5.0,6.0,3.0,71.5,10.0,0
22.0,0.0,0.0,2.0,136.0,3.0,5.0,5.0,1.0,68.0,6.0,0
0.0,0.0,0.0,4.0,132.0,4.0,2.0,7.0,1.0,33.0,10.0,0
5.0,0.0,0.0,3.0,165.0,3.0,4.0,5.0,3.0,27.5,11.0,0
11.0,0.0,0.0,2.0,129.0,4.0,4.0,7.0,3.0,64.5,15.0,0
15.0,1.0,0.5,3.0,152.0,1.0,2.0,4.0,1.0,76.0,9.0,0
4.0,1.0,0.5,2.0,124.0,3.0,2.0,5.0,1.0,62.0,14.0,0
0.0,1.0,0.5,2.0,128.0,4.0,3.0,7.0,3.0,64.0,6.0,1
26.0,0.0,0.0,3.0,218.0,3.0,2.0,6.0,3.0,72.66666666666667,14.0,0
8.0,0.0,0.0,8.0,209.0,4.0,4.0,7.0,1.0,41.8,31.0,0
10.0,0.0,0.0,0.0,130.0,3.0,2.0,6.0,3.0,65.0,27.0,0
26.0,0.0,0.0,8.0,243.0,3.0,2.0,6.0,1.0,81.0,29.0,0
16.0,0.0,0.0,2.0,156.0,3.0,2.0,5.0,1.0,52.0,6.0,0
20.0,1.0,0.125,7.0,145.0,3.0,2.0,5.0,3.0,18.125,8.0,0
10.0,1.0,0.5,9.0,176.0,3.0,4.0,5.0,3.0,88.0,25.0,0
23.0,0.0,0.0,7.0,279.0,3.0,5.0,6.0,1.0,18.6,8.0,0
12.0,0.0,0.0,4.0,152.0,4.0,2.0,6.0,2.0,76.0,8.0,0
9.0,1.0,0.5,3.0,123.0,3.0,4.0,5.0,2.0,61.5,9.0,0
0.0,1.0,0.5,1.0,128.0,3.0,2.0,6.0,1.0,64.0,31.0,1
2.0,0.0,0.0,3.0,125.0,4.0,2.0,7.0,1.0,62.5,14.0,0
17.0,1.0,0.125,1.0,126.0,3.0,5.0,6.0,1.0,15.75,14.0,0
1.0,0.0,0.0,2.0,149.0,3.0,2.0,6.0,3.0,74.5,11.0,0
20.0,1.0,0.5,0.0,124.0,4.0,2.0,6.0,1.0,62.0,14.0,1
16.0,0.0,0.0,0.0,148.0,3.0,4.0,5.0,1.0,74.0,14.0,0
9.0,0.0,0.0,2.0,120.0,4.0,3.0,6.0,3.0,60.0,8.0,1
0.0,0.0,0.0,0.0,127.0,3.0,2.0,6.0,1.0,63.5,24.0,1
9.0,1.0,0.2,11.0,166.0,3.0,2.0,6.0,1.0,33.2,20.0,0
20.0,1.0,0.5,2.0,133.0,4.0,2.0,7.0,3.0,66.5,8.0,0
0.0,1.0,0.5,2.0,142.0,3.0,3.0,5.0,1.0,71.0,9.0,1
4.0,1.0,0.5,0.0,128.0,5.0,2.0,8.0,1.0,64.0,8.0,1
1.0,0.0,0.0,2.0,124.0,3.0,3.0,6.0,1.0,41.333333333333336,14.0,0
2.0,1.0,0.3333333333333333,2.0,124.0,3.0,5.0,6.0,1.0,41.333333333333336,14.0,1
0.0,0.0,0.0,0.0,123.0,3.0,3.0,6.0,1.0,61.5,14.0,0
9.0,0.0,0.0,0.0,120.0,3.0,4.0,5.0,1.0,60.0,16.0,0
15.0,0.0,0.0,3.0,162.0,4.0,3.0,7.0,3.0,81.0,20.0,0
6.0,1.0,0.5,2.0,128.0,4.0,5.0,7.0,1.0,64.0,6.0,0
30.0,1.0,0.5,4.0,206.0,4.0,4.0,6.0,1.0,103.0,11.0,0
4.0,0.0,0.0,2.0,123.0,4.0,3.0,6.0,3.0,20.5,14.0,0
8.0,1.0,0.5,7.0,140.0,3.0,2.0,5.0,1.0,70.0,27.0,0
22.0,0.0,0.0,7.0,174.0,3.0,4.0,5.0,1.0,87.0,14.0,0
9.0,0.0,0.0,0.0,123.0,3.0,3.0,5.0,1.0,61.5,26.0,0
4.0,0.0,0.0,0.0,169.0,3.0,3.0,5.0,3.0,84.5,26.0,0
9.0,0.0,0.0,1.0,147.0,3.0,2.0,6.0,1.0,73.5,13.0,0
11.0,0.0,0.0,11.0,236.0,3.0,5.0,6.0,1.0,78.66666666666667,6.0,0
5.0,0.0,0.0,2.0,123.0,4.0,4.0,7.0,1.0,61.5,14.0,0
0.0,1.0,0.5,0.0,124.0,4.0,4.0,6.0,3.0,62.0,14.0,1
13.0,0.0,0.0,0.0,197.0,4.0,4.0,7.0,3.0,98.5,16.0,0
0.0,0.0,0.0,7.0,143.0,4.0,5.0,6.0,3.0,71.5,6.0,0
14.0,1.0,0.3333333333333333,17.0,147.0,3.0,5.0,5.0,1.0,49.0,12.0,0
9.0,0.0,0.0,9.0,125.0,3.0,3.0,6.0,1.0,31.25,14.0,0
9.0,1.0,0.5,0.0,121.0,4.0,4.0,6.0,3.0,60.5,27.0,1
0.0,0.0,0.0,0.0,130.0,3.0,5.0,6.0,1.0,65.0,10.0,1
4.0,1.0,0.1111111111111111,5.0,159.0,3.0,2.0,5.0,1.0,17.666666666666668,18.0,0
13.0,1.0,0.5,0.0,136.0,3.0,4.0,5.0,1.0,68.0,15.0,0
5.0,0.0,0.0,3.0,167.0,3.0,5.0,6.0,1.0,23.857142857142858,9.0,0
0.0,1.0,0.25,7.0,203.0,4.0,2.0,6.0,3.0,50.75,9.0,1
6.0,0.0,0.0,4.0,169.0,4.0,2.0,6.0,1.0,84.5,6.0,0
0.0,0.0,0.0,7.0,206.0,4.0,3.0,6.0,3.0,17.166666666666668,6.0,1
18.0,0.0,0.0,8.0,144.0,3.0,4.0,5.0,1.0,72.0,10.0,0
9.0,0.0,0.0,2.0,122.0,3.0,2.0,5.0,3.0,61.0,26.0,0
8.0,0.0,0.0,0.0,146.0,3.0,3.0,5.0,3.0,73.0,24.0,0
25.0,0.0,0.0,8.0,271.0,3.0,2.0,6.0,1.0,33.875,6.0,0
20.0,0.0,0.0,0.0,125.0,3.0,3.0,5.0,1.0,62.5,14.0,1
26.0,0.0,0.0,2.0,249.0,3.0,3.0,5.0,3.0,83.0,8.0,0
3.0,0.0,0.0,7.0,173.0,3.0,3.0,6.0,3.0,21.625,14.0,0
11.0,1.0,0.5,3.0,157.0,3.0,2.0,5.0,3.0,78.5,16.0,0
8.0,0.0,0.0,8.0,178.0,3.0,2.0,6.0,3.0,89.0,9.0,0
12.0,0.0,0.0,7.0,179.0,1.0,3.0,3.0,3.0,89.5,8.0,0
3.0,1.0,0.3333333333333333,0.0,232.0,1.0,4.0,4.0,3.0,77.33333333333333,30.0,1
20.0,1.0,0.3333333333333333,7.0,151.0,1.0,3.0,4.0,1.0,50.333333333333336,22.0,0
9.0,0.0,0.0,7.0,151.0,3.0,2.0,5.0,3.0,75.5,14.0,0
0.0,1.0,0.5,2.0,123.0,4.0,5.0,6.0,1.0,61.5,14.0,1
6.0,0.0,0.0,0.0,274.0,3.0,3.0,5.0,3.0,39.142857142857146,23.0,0
0.0,1.0,0.5,0.0,124.0,4.0,5.0,7.0,1.0,62.0,14.0,1
6.0,0.0,0.0,2.0,135.0,3.0,2.0,5.0,1.0,67.5,19.0,0
9.0,0.0,0.0,2.0,123.0,3.0,2.0,6.0,1.0,61.5,6.0,0
